Operator,Description,Parameters
RN,Railroad Name,Doodle 18g
TN,Train Name,67M
TM,Train Manifest Description,Northton Hauler
PRNTR,Printer Name,
VT,Valid,12/14/2023 12:54
TC,Train Comment,"Departs Northton, Terminates City",black
LN,Location Name,Northton
DT,Departure Time,01:10
PL,Pick up loco,PRR,486,p5b,40,EEHF,,Northton,N2,Train Service,Car Barn,,,,,IDrjvz2z7m24kp,
PL,Pick up loco,PRR,410,p5b,40,EEHF,,Northton,N2,Train Service,Car Barn,,,,,IDzfd0dafmzj3t,
PC,Pick up car,B&O,3502,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID10bvds002pz8,,,,0,Downtown,Coal,load
PC,Pick up car,PRR,6115,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDi4sy8v97rncb,,,,0,Downtown,Coal,load
PC,Pick up car,P&R,7136,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID8nbptq9jr8s,,,,0,Downtown,Coal,load
PC,Pick up car,B&O,1107,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDqods205cj5py,,,,0,Downtown,Coal,load
PC,Pick up car,TCX,0510,TM,40,load,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID0zburxqnj9rj,,,,0,Easton,,load
PC,Pick up car,PRR,6262,GB,40,Cinders,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID8r1ikey8o2g6,,,,0,Easton,,load
PC,Pick up car,PRR,7333,GB,40,Tarp3,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID9u5teexmp9u2,,,,0,Easton,,load
PC,Pick up car,TCX,1116,TM,40,load,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDv54ph7t8p25u,,,,0,Easton,,load
PC,Pick up car,B&A,5607,GB,40,Milled timber,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDfjsdgb2h38ly,,,,0,Easton,,load
PC,Pick up car,UTLX,1758,TM,40,load,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID9rp82h8cqfy,,,,0,Easton,,load
PC,Pick up car,NYNH&H,0540,XM,40,LCL,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDg402cq00mwc0,,,,0,Junction,Depot,load
PC,Pick up car,CS,3576,XM,40,LCL,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDzdvotguqei40,,,,0,Junction,Depot,load
PC,Pick up car,PL,2120,GB,40,Empty,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDuko4kgpasf6j,,,,0,Junction,Steel Products,empty
PC,Pick up car,PRR,5992,GB,40,Empty,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDi3bvh3o4l20e,,,,0,Junction,Steel Products,empty
PC,Pick up car,PGCC,7590,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDtl0gmzawdpny,,,,0,Junction,Coal,load
PC,Pick up car,UTLX,7837,TM,40,fuel,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDav9xozn7xs0m,,,,0,Park,Fuel Oil,load
PC,Pick up car,PGCC,5648,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDa6iqcxz32ogk,,,,0,Park,Power House,load
PC,Pick up car,B&A,2789,FM,40,Tarp3,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDntvhvpwj9i11,,,,0,Park,General Delivery,load
PC,Pick up car,PRR,7291,XM,40,Merchandise,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDgztbxdxu9om8,,,,0,Park,Freight House,load
PC,Pick up car,WJ&S,3080,XM,40,Merchandise,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID3usuapsgqwcf,,,,0,Park,Freight House,load
PC,Pick up car,PGCC,1635,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDz0ppd39jt9yj,,,,0,Park,Coal,load
PC,Pick up car,P&R,1166,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID9k0uz2a2nyy,,,,0,Park,Coal,load
PC,Pick up car,B&O,8996,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDpllsmgwgyy76,,,,0,Park,Power House,load
PC,Pick up car,PGCC,3336,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDgjmbudbdxymw,,,,0,Park,Power House,load
PC,Pick up car,B&O,8552,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDu1re9eemwpjl,,,,0,Park,Power House,load
PC,Pick up car,PRR,4961,FM,40,Tarp,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID1l1d5mmjfnuq,,,,0,Valley,General Delivery,load
PC,Pick up car,PL,2128,FM,40,Tarp,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDsjmozpnyvo9r,,,,0,Valley,General Delivery,load
PC,Pick up car,ER,2798,XM,40,LCL,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID3tlsfhu79m5h,,,,0,Valley,Depot,load
PC,Pick up car,DL&W,7977,XM,40,LCL,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDtg8duhmemrsy,,,,0,Valley,Depot,load
PC,Pick up car,M&P,5577,XM,40,LCL,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDfoptm5gaur96,,,,0,Valley,Depot,load
PC,Pick up car,PRR,540,NE,40,E,Generic,Northton,N2,Train Service,Cabin Track,,,,,,C,,,IDh37gb9nspp48,,,,0,,,Empty
TD,Train Departs,Northton,South
TL,Train Length Empties Cars,1452,1,31
TW,Train Weight,36
LN,Location Name,City
AT,Arrival Time,01:14
EDT,Estimated Departure Time,02:44
SC,Set out car,B&O,3502,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID10bvds002pz8,,,,0,Downtown,Coal,load
SC,Set out car,PRR,6115,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDi4sy8v97rncb,,,,0,Downtown,Coal,load
SC,Set out car,P&R,7136,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID8nbptq9jr8s,,,,0,Downtown,Coal,load
SC,Set out car,B&O,1107,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDqods205cj5py,,,,0,Downtown,Coal,load
SC,Set out car,TCX,0510,TM,40,load,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID0zburxqnj9rj,,,,0,Easton,,load
SC,Set out car,PRR,6262,GB,40,Cinders,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID8r1ikey8o2g6,,,,0,Easton,,load
SC,Set out car,PRR,7333,GB,40,Tarp3,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID9u5teexmp9u2,,,,0,Easton,,load
SC,Set out car,TCX,1116,TM,40,load,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDv54ph7t8p25u,,,,0,Easton,,load
SC,Set out car,B&A,5607,GB,40,Milled timber,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDfjsdgb2h38ly,,,,0,Easton,,load
SC,Set out car,UTLX,1758,TM,40,load,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID9rp82h8cqfy,,,,0,Easton,,load
SC,Set out car,NYNH&H,0540,XM,40,LCL,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDg402cq00mwc0,,,,0,Junction,Depot,load
SC,Set out car,CS,3576,XM,40,LCL,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDzdvotguqei40,,,,0,Junction,Depot,load
SC,Set out car,PL,2120,GB,40,Empty,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDuko4kgpasf6j,,,,0,Junction,Steel Products,empty
SC,Set out car,PRR,5992,GB,40,Empty,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDi3bvh3o4l20e,,,,0,Junction,Steel Products,empty
SC,Set out car,PGCC,7590,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDtl0gmzawdpny,,,,0,Junction,Coal,load
SC,Set out car,UTLX,7837,TM,40,fuel,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDav9xozn7xs0m,,,,0,Park,Fuel Oil,load
SC,Set out car,PGCC,5648,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDa6iqcxz32ogk,,,,0,Park,Power House,load
SC,Set out car,B&A,2789,FM,40,Tarp3,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDntvhvpwj9i11,,,,0,Park,General Delivery,load
SC,Set out car,PRR,7291,XM,40,Merchandise,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDgztbxdxu9om8,,,,0,Park,Freight House,load
SC,Set out car,WJ&S,3080,XM,40,Merchandise,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID3usuapsgqwcf,,,,0,Park,Freight House,load
SC,Set out car,PGCC,1635,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDz0ppd39jt9yj,,,,0,Park,Coal,load
SC,Set out car,P&R,1166,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID9k0uz2a2nyy,,,,0,Park,Coal,load
SC,Set out car,B&O,8996,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDpllsmgwgyy76,,,,0,Park,Power House,load
SC,Set out car,PGCC,3336,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDgjmbudbdxymw,,,,0,Park,Power House,load
SC,Set out car,B&O,8552,HK,40,coal2,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDu1re9eemwpjl,,,,0,Park,Power House,load
SC,Set out car,PRR,4961,FM,40,Tarp,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID1l1d5mmjfnuq,,,,0,Valley,General Delivery,load
SC,Set out car,PL,2128,FM,40,Tarp,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDsjmozpnyvo9r,,,,0,Valley,General Delivery,load
SC,Set out car,ER,2798,XM,40,LCL,Generic,Northton,N2,City,Hold 2,,,,,,,,,ID3tlsfhu79m5h,,,,0,Valley,Depot,load
SC,Set out car,DL&W,7977,XM,40,LCL,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDtg8duhmemrsy,,,,0,Valley,Depot,load
SC,Set out car,M&P,5577,XM,40,LCL,Generic,Northton,N2,City,Hold 2,,,,,,,,,IDfoptm5gaur96,,,,0,Valley,Depot,load
TD,Train Departs,City,West
TL,Train Length Empties Cars,132,1,1
TW,Train Weight,36
LN,Location Name,Train Service
AT,Arrival Time,02:48
EDT,Estimated Departure Time,02:51
SL,Set out loco,PRR,486,p5b,40,EEHF,,Northton,N2,Train Service,Car Barn,,,,,IDrjvz2z7m24kp,
SL,Set out loco,PRR,410,p5b,40,EEHF,,Northton,N2,Train Service,Car Barn,,,,,IDzfd0dafmzj3t,
SC,Set out car,PRR,540,NE,40,E,Generic,Northton,N2,Train Service,Cabin Track,,,,,,C,,,IDh37gb9nspp48,,,,0,,,Empty
TT,Train Terminates,Train Service
