Operator,Description,Parameters
RN,Railroad Name,Doodle 18g
TN,Train Name,55M
TM,Train Manifest Description,Weston Hauler
PRNTR,Printer Name,
VT,Valid,12/12/1938 11:12
TC,Train Comment,"Departs Weston, Terminates City",black
LN,Location Name,Weston
DT,Departure Time,04:10
PL,Pick up loco,PRR,025,I1s,40,ESHF,,Weston,W1,Train Service,Roundhouse,,,,,IDrp7xy6isgoro,
PC,Pick up car,NYC,7571,GB,40,sand,Generic,Weston,W1,City,Hold 2,,,,,,,,,IDwin2azj7lzje,,,,0,Downtown,Sand,load
PC,Pick up car,SP,2996,GB,40,Tarp,Generic,Weston,W1,City,Hold 2,,,,,,,,,IDe5fq885n7qrr,,,,0,Downtown,Gantry Crane,load
PC,Pick up car,CNJ,2995,GB,40,Tarp3,Generic,Weston,W1,City,Hold 2,,,,,,,,,IDuumyt6ttriop,,,,0,Downtown,Gantry Crane,load
PC,Pick up car,PL,7266,XM,40,Merchandise,Generic,Weston,W1,City,Hold 2,,,,,,,,,IDfehejjis2yf0,,,,0,Downtown,General Delivery,load
PC,Pick up car,B&O,4021,XM,40,Merchandise,Generic,Weston,W1,City,Hold 2,,,,,,,,,ID1u9txz8055xh,,,,0,Downtown,General Delivery,load
PC,Pick up car,LV,7577,XM,40,Merchandise,Generic,Weston,W1,City,Hold 2,,,,,,,,,IDlc2gtbapxt4z,,,,0,Downtown,General Delivery,load
PC,Pick up car,PL,5884,XM,40,Merchandise,Generic,Weston,W1,City,Hold 2,,,,,,,,,IDobj8bebl6qd1,,,,0,Downtown,General Delivery,load
PC,Pick up car,NYNH&H,4979,XM,40,Merchandise,Generic,Weston,W1,City,Hold 2,,,,,,,,,IDze3czfooz3o9,,,,0,Downtown,General Delivery,load
PC,Pick up car,CS,5888,GB,40,Tarp,Generic,Weston,W1,City,Hold 2,,,,,,,,,IDyr68qt4wci5m,,,,0,Downtown,General Delivery,load
PC,Pick up car,B&A,3657,GB,40,Tarp,Generic,Weston,W1,City,Hold 2,,,,,,,,,IDrj8in243xzy9,,,,0,Downtown,General Delivery,load
PC,Pick up car,DL&W,5996,XM,40,Merchandise,Generic,Weston,W1,City,Hold 2,,,,,,,,,IDwvmaf9icxkn6,,,,0,Downtown,General Delivery,load
PC,Pick up car,P&R,2756,XM,40,LCL,Generic,Weston,W1,City,Hold 2,,,,,,,,,IDw9507iscru7z,,,,0,Park,Depot,load
PC,Pick up car,PRR,6999,FM,40,lumber stack,Generic,Weston,W1,City,Hold 2,,,,,,,,,IDw1hdp6qf40p2,,,,0,Park,Lumber,load
PC,Pick up car,P&R,1315,XM,40,LCL,Generic,Weston,W1,City,Hold 2,,,,,,,,,ID5ekmo58adyc0,,,,0,Park,Depot,load
